seq,name/first,name/last,age,zip,dollar
2638,Willie,Harrison,39,61880,$9066.93
2639,Dennis,Lambert,49,47933,$4093.28
2640,Mollie,Schmidt,28,18759,$8267.81
2641,Charles,Cobb,40,74977,$9396.42
2642,Victoria,Santiago,48,88320,$8967.90
2643,Marion,Barber,52,58505,$9637.63
2644,Nellie,Berry,22,79618,$234.23
2645,Gilbert,Sullivan,47,15744,$117.86
2646,Bernice,Nash,53,43303,$3141.01
2647,Nora,Haynes,51,80696,$8530.00
2648,Andre,Nelson,45,84246,$8234.72
2649,Franklin,Park,38,46368,$5894.60
2650,Frederick,Lloyd,20,29820,$6138.76
2651,Lena,Hughes,55,81852,$3689.74
2652,Ora,Edwards,51,94356,$6481.08
2653,Alfred,Silva,25,88696,$9965.74
2654,Kate,Summers,42,17414,$4592.93
2655,Ola,Patterson,48,48607,$3269.19
2656,Gertrude,Roy,50,39572,$5404.79
2657,Brett,Maldonado,57,98625,$5832.77
2658,Travis,Miller,64,68518,$5108.24
2659,Edna,Fisher,58,76173,$735.48
2660,Dominic,Sanders,64,96708,$3885.83
2661,Jeffrey,Brown,25,08730,$1585.11
2662,Ola,Graves,32,86441,$2807.57
2663,Nina,Young,28,31609,$5548.78
2664,Martin,Townsend,45,58994,$163.38
2665,Ina,Reed,27,23910,$3189.49
2666,Nannie,Rice,21,84092,$9781.36
2667,Manuel,Marshall,65,74154,$5520.97
2668,Loretta,Jennings,60,77481,$2774.39
2669,William,Brewer,22,13802,$4378.48
2670,James,Bowman,47,53067,$1150.94
2671,Warren,Mitchell,24,08955,$9049.20
2672,Eric,Burgess,39,78611,$1678.34
2673,Rena,Rowe,63,79856,$6804.54
2674,Lucinda,Roberson,22,39569,$6223.54
2675,Kyle,Lucas,48,29324,$8062.11
2676,Anne,Christensen,57,14471,$9909.67
2677,Josephine,Barnes,65,35943,$3164.42
2678,Ola,McKinney,50,34490,$4255.32
2679,Rosa,Aguilar,58,62379,$8068.90
2680,Lulu,Cortez,38,81673,$3197.49
2681,Francisco,Ford,62,09811,$1731.41
2682,Michael,Paul,62,98457,$1895.31
2683,Howard,Gonzalez,33,53988,$3443.39
2684,Amelia,Ramos,38,87674,$1327.55
2685,Bernard,Gill,56,37747,$8497.88
2686,Alvin,Thomas,64,92325,$8013.09
2687,Ronnie,Mason,19,65895,$8416.86
2688,Tom,Griffin,62,15750,$9636.47
2689,Herbert,Lamb,44,37815,$8295.59
2690,Lois,Flores,45,27306,$3535.40
2691,Ray,Chandler,35,28397,$4821.02
2692,Travis,Vega,52,09568,$2758.86
2693,Luke,Clarke,40,84359,$9725.04
2694,Clifford,Lee,22,76433,$5963.84
2695,Travis,Estrada,48,11722,$5053.08
2696,Leroy,Black,42,37812,$2504.25
2697,Dennis,McCoy,39,50175,$7595.63
2698,Roger,May,53,77182,$8899.23
2699,Max,Casey,38,61788,$2026.68
2700,Antonio,Todd,23,50946,$9641.22
2701,Luis,Cain,27,63359,$1217.21
2702,Carl,Bell,47,40970,$3515.85
2703,Ray,Gibson,45,97569,$809.68
2704,Katherine,Ballard,25,91445,$5090.91
2705,Ruby,Wells,24,44068,$7341.72
2706,Miguel,Morrison,18,45266,$5946.39
2707,Isabelle,Pearson,39,97112,$8585.51
2708,Sadie,Bass,44,36619,$672.19
2709,Don,McDonald,23,27655,$6591.25
2710,Henry,Hodges,18,53169,$6341.26
2711,Amanda,Weaver,32,54313,$2104.88
2712,Elijah,Clark,23,11057,$5314.04
2713,Zachary,Burton,52,01519,$3979.28
2714,Evan,Harrison,18,69493,$2484.55
2715,Mike,Davis,65,30118,$5189.15
2716,Ollie,Mann,49,21584,$774.68
2717,Etta,Sanders,32,94403,$7801.19
2718,Mitchell,Baker,42,70647,$9649.24
2719,Brett,Roberts,30,98209,$2928.53
2720,Jonathan,Stewart,37,93684,$5036.63
2721,Cecelia,Reyes,38,15780,$3552.77
2722,Brent,Johnston,32,99081,$7605.97
2723,Jerry,Francis,55,28495,$1584.32
2724,Clarence,Williamson,58,78427,$5104.90
2725,Amy,Graves,30,38174,$4130.43
2726,Evan,Frazier,44,86370,$4205.18
2727,Carrie,Cohen,27,14182,$9864.01
2728,Myrtle,Hudson,44,02243,$9151.21
2729,Lina,Rice,31,15266,$2184.24
2730,Lura,Willis,19,38056,$2075.02
2731,Linnie,Singleton,62,50935,$7027.90
2732,Troy,Clark,52,59640,$4896.11
2733,Hulda,Hoffman,57,00988,$26.88
2734,Jay,Henry,41,05067,$9774.35
2735,Mathilda,Dawson,47,63780,$8005.76
2736,Matthew,Sullivan,61,89077,$4190.69
2737,Lola,Singleton,50,49329,$3294.29
2738,Beulah,Rogers,64,14319,$5320.41
2739,Chad,Jordan,58,98585,$9817.54
2740,Clara,Hunt,49,94401,$9391.18
2741,Vera,Reed,31,17682,$2164.33
2742,Genevieve,Robinson,37,14083,$1089.67
2743,Randy,Allen,37,47082,$7576.38
2744,Mae,Byrd,33,95810,$6425.42
2745,Alvin,Phillips,33,47373,$949.55
2746,Douglas,Murphy,45,66364,$3910.53
2747,Wesley,Larson,54,66055,$1569.97
2748,Jackson,Tyler,54,16963,$46.21
2749,Lettie,Salazar,48,83185,$4670.20
2750,Lucas,Bradley,43,25910,$4589.91
2751,Bill,Bates,43,83880,$7558.69
2752,Francisco,Murphy,25,07393,$5669.00
2753,Marvin,Webster,64,18640,$8316.11
2754,Clarence,Elliott,19,84596,$1854.41
2755,Nell,McKinney,56,59645,$755.38
2756,Frederick,Snyder,31,00788,$4111.51
2757,Herbert,Williams,26,46773,$572.00
2758,Matilda,Sparks,18,64762,$6338.73
2759,Robert,Stewart,39,62216,$1336.19
2760,Linnie,Mendoza,18,88585,$3427.32
2761,Ella,Pratt,45,11724,$585.24
2762,Patrick,Cole,47,96894,$3401.60
2763,Eugenia,Glover,59,13361,$2397.73
2764,Willie,Caldwell,50,62824,$1067.58
2765,Nathan,Lowe,57,36929,$6592.94
2766,Joe,Newman,51,96832,$8030.94
2767,Charles,Stevenson,49,68342,$6493.92
2768,Clifford,French,23,60385,$9343.79
2769,Brett,Hart,35,47150,$2722.13
2770,Delia,Rodriguez,55,31517,$2574.33
2771,Vincent,Morales,54,54264,$1493.66
2772,Cory,Bush,24,72334,$5853.45
2773,Eric,Jackson,59,21070,$8290.50
2774,Bryan,Mendez,53,44236,$7794.06
2775,Craig,Wong,46,00854,$3895.15
2776,Clara,Parsons,43,09297,$9857.02
2777,Phillip,Crawford,38,06926,$5495.32
2778,Louise,Spencer,56,80211,$35.36
2779,Eliza,Tyler,56,27703,$4161.82
2780,Evan,Sims,49,66487,$7083.90
2781,Caroline,Mills,46,58639,$5808.88
2782,Randall,Reynolds,20,45484,$8119.64
2783,Tillie,Davidson,29,71529,$8224.85
2784,Milton,Patterson,53,61354,$8468.65
2785,Marian,Weaver,41,83851,$9431.51
2786,Frank,Barber,36,55590,$3446.68
2787,Inez,Mathis,51,94322,$7106.80
2788,Kevin,Burke,32,38640,$3401.75
2789,Tommy,Sanchez,50,83540,$822.09
2790,Willie,Mendez,42,43262,$8966.05
2791,Dominic,Gray,55,07735,$7323.46
2792,Lillian,Murphy,50,19662,$129.71
2793,Roger,Morton,29,76234,$6216.23
2794,Louis,Smith,43,91184,$163.75
2795,Maude,Reese,22,96488,$6212.91
2796,Lucas,Atkins,23,89537,$1740.63
2797,Juan,Brooks,46,05278,$9990.84
2798,Max,Hopkins,19,79364,$1440.65
2799,Elizabeth,Gordon,36,98700,$1915.58
2800,Lucile,Aguilar,26,29657,$2097.55
2801,Nannie,Butler,57,11398,$2770.06
2802,Michael,Henderson,37,27118,$4741.94
2803,Lucas,Mendoza,40,63303,$5198.03
2804,Lilly,Ortega,18,19539,$8987.94
2805,Amelia,Mack,48,65446,$2657.85
2806,Sally,Hart,37,56644,$9422.50
2807,Gavin,Kim,56,20780,$835.57
2808,Carlos,Wheeler,21,12688,$6752.93
2809,Jean,Watson,22,51014,$5271.14
2810,Harold,Garrett,51,12807,$5678.31
2811,Iva,Bell,64,03635,$5726.98
2812,Victoria,Quinn,37,46794,$6691.16
2813,Alex,Strickland,45,27234,$2515.77
2814,Maggie,Conner,60,98111,$8402.38
2815,Aaron,Hicks,19,29772,$5604.51
2816,Joe,Stevenson,48,63753,$2788.10
2817,Lucille,Williams,26,91152,$7510.61
2818,Chad,Rogers,38,31859,$4895.49
2819,Dominic,Newman,40,60936,$5942.16
2820,Jose,Parker,45,95593,$9453.99
2821,James,Carroll,43,88980,$8634.41
2822,Jessie,Montgomery,46,94830,$7342.57
2823,Scott,Spencer,23,26593,$9315.49
2824,Eva,Smith,65,19077,$3406.87
2825,Marvin,Alvarez,47,09908,$4687.58
2826,Ophelia,Lane,49,57937,$6063.23
2827,Danny,Caldwell,39,98018,$9592.08
2828,Harry,Montgomery,49,59138,$9194.71
2829,Luis,Young,51,01416,$9482.31
2830,Matilda,Peters,44,84418,$836.13
2831,Floyd,Carlson,35,39228,$9459.69
2832,Michael,Patterson,51,46047,$1475.33
2833,Ada,Reid,26,91665,$4084.00
2834,Leila,Gross,60,65756,$8651.47
2835,Rosetta,Moss,19,75788,$4428.28
2836,Wayne,Briggs,57,59580,$7719.54
2837,Sally,Schneider,50,67575,$9622.68
2838,Esther,Olson,63,38352,$7633.22
2839,Todd,Graves,26,67287,$2532.46
2840,Craig,Arnold,48,19076,$418.98
2841,Eric,Erickson,27,39264,$6065.53
2842,Leonard,Patrick,37,56801,$6833.61
2843,Katharine,Carlson,50,86139,$6277.46
2844,Rosie,Johnston,60,42947,$8229.47
2845,Mason,Wagner,27,34977,$7539.08
2846,Susan,Higgins,57,02126,$6283.81
2847,Ruby,Reynolds,23,71610,$3029.75
2848,Mae,Mills,51,14775,$1542.79
2849,Russell,Chambers,51,95338,$1840.95
2850,Johanna,Black,61,69173,$1984.31
2851,Christina,Sullivan,45,97483,$2588.72
2852,Walter,Baldwin,61,14446,$7740.60
2853,Cynthia,Todd,52,69783,$5109.97
2854,Luis,Townsend,42,86779,$2204.78
2855,Elmer,Allison,62,78665,$8238.85
2856,Joshua,Huff,60,97585,$3144.79
2857,Jeremy,Leonard,18,92564,$5284.03
2858,Jennie,Jenkins,45,35695,$4498.74
2859,Willie,Byrd,58,30042,$3929.21
2860,Jon,Carson,56,24580,$9962.77
2861,Elva,Page,52,74842,$5656.58
2862,Todd,Daniel,50,47684,$2565.75
2863,Alejandro,Moody,52,82906,$378.15
2864,Sara,Park,47,31738,$2202.03
2865,Mary,Long,21,55917,$2058.01
2866,Harvey,James,54,86832,$4201.82
2867,Maud,Stokes,56,73277,$2998.41
2868,Christine,Lucas,24,19503,$2828.11
2869,Warren,Morton,51,44617,$2320.96
2870,Samuel,Douglas,34,90973,$4474.61
2871,Isaiah,Snyder,60,51933,$9326.70
2872,Effie,McGee,39,33705,$3667.02
2873,Roy,Sparks,28,44028,$4939.93
2874,Ryan,Williamson,65,82927,$2775.09
2875,Alice,Pratt,46,49962,$5901.07
2876,Sadie,Patrick,19,37749,$6869.25
2877,Rena,Lopez,30,45991,$5289.04
2878,Sean,Lloyd,45,04207,$1091.01
2879,Alta,Parks,37,83810,$4697.82
2880,Albert,Bishop,24,07008,$3031.42
2881,Oscar,Collier,48,57818,$4260.74
2882,Steve,Parsons,56,83882,$2460.32
2883,Walter,Osborne,55,57025,$7020.64
2884,Sadie,Davis,46,10462,$8424.13
2885,Ronald,McKenzie,23,61352,$1045.76
2886,Raymond,Morales,34,87468,$9019.12
2887,Katie,Miles,29,08539,$4607.39
2888,Jeremy,White,54,40283,$9991.14
2889,Mason,Stevenson,28,20568,$6555.55
2890,Margaret,Murphy,34,53969,$7067.83
2891,Max,Adams,62,05754,$4838.90
2892,Lena,Cannon,26,19253,$1225.77
2893,Dean,Rivera,21,54733,$5084.38
2894,Isabella,Cook,35,42150,$3356.80
2895,Benjamin,Greer,64,60956,$205.54
2896,Sadie,Murray,46,78394,$6194.76
2897,Nelle,Holmes,62,81167,$7006.13
2898,Aaron,Gordon,54,19946,$2950.73
2899,Abbie,Garcia,52,66080,$9138.34
2900,Roxie,Wagner,30,69743,$2283.64
2901,Erik,Frazier,25,56880,$8362.66
2902,Alice,Hale,28,55384,$8152.75
2903,Agnes,Chavez,38,92819,$4670.34
2904,Terry,Medina,33,95625,$6035.70
2905,Edward,Page,33,53656,$2217.49
2906,Georgia,Silva,47,89618,$4582.49
2907,Jeffrey,Newton,50,08589,$9431.54
2908,Carlos,Medina,18,05417,$4940.21
2909,Jordan,French,60,80241,$4032.76
2910,Hester,Kennedy,58,56728,$5917.46
2911,Mable,Caldwell,23,29459,$9636.26
2912,Sophie,Abbott,44,87832,$9005.42
2913,Hester,Parker,48,14773,$3633.26
2914,Mike,Santiago,61,39798,$6325.44
2915,Timothy,Fowler,18,14173,$5378.11
2916,Leo,Willis,42,44497,$6518.15
2917,Philip,Martinez,37,07905,$9026.35
2918,Chase,Meyer,22,11667,$3281.93
2919,Larry,Walker,31,81850,$326.63
2920,Georgia,Hardy,45,66531,$5654.55
2921,Louise,Rodriguez,64,80422,$2910.76
2922,Billy,Scott,37,21365,$659.47
2923,Anthony,Armstrong,63,14374,$2346.74
2924,Barry,Cooper,60,60237,$5726.92
2925,Scott,Shaw,65,93583,$3289.20
2926,Carolyn,Owen,29,40279,$9663.16
2927,Leo,Evans,31,88947,$1485.20
2928,Rodney,Jacobs,52,48539,$2999.26
2929,Randy,Medina,37,73501,$7968.02
2930,Jesse,Delgado,24,87898,$5286.54
2931,Janie,Thompson,27,58070,$2659.10
2932,Alexander,Willis,39,74415,$4152.45
2933,Derek,Bowers,41,81866,$2739.88
2934,Bess,Logan,19,56960,$6230.49
2935,Fred,Richards,39,73013,$8405.32
2936,Chad,Arnold,22,74080,$9072.96
2937,Beulah,Adams,50,74384,$2741.76
2938,Eunice,Daniels,51,02136,$6578.70
2939,Charlotte,Hamilton,65,26854,$4027.78
2940,Roy,Frazier,37,68821,$2232.39
2941,Jerome,McKenzie,32,64546,$4694.29
2942,Rosetta,White,26,92149,$4228.96
2943,Russell,Pittman,37,69756,$8832.98
2944,Blake,Bradley,28,21223,$7658.64
2945,Michael,Fleming,23,26881,$7512.93
2946,Rosie,Huff,61,63502,$1312.33
2947,William,Kelly,40,93762,$8796.55
2948,Julian,Rodriquez,23,92289,$4002.26
2949,Blake,Vega,27,30701,$2995.88
2950,Marie,Weaver,45,05319,$53.83
2951,Chad,Spencer,26,58484,$1010.42
2952,Sue,Beck,45,40617,$3022.73
2953,Eugene,Pittman,22,54154,$6643.22
2954,Caroline,Underwood,56,61013,$8038.99
2955,Claudia,White,55,34631,$4215.58
2956,Genevieve,Wong,29,48995,$4468.82
2957,Lura,Roberts,36,75979,$8121.01
2958,Lucile,Neal,37,17588,$5879.43
2959,Lawrence,Powers,61,66812,$8223.95
2960,Ellen,Wheeler,59,25760,$9900.50
2961,Alex,Ryan,61,59526,$261.31
2962,May,Stevenson,29,43830,$6847.63
2963,Anthony,Cohen,57,34530,$1108.73
2964,Jay,Sullivan,60,55817,$2135.63
2965,Alfred,Flores,42,91836,$4777.61
2966,Bryan,Logan,26,17389,$7531.32
2967,Lucille,Cox,37,50691,$123.34
2968,Bess,Norman,34,66208,$5037.86
2969,Lois,Robbins,59,99513,$8122.11
2970,Viola,Wells,61,09120,$1366.87
2971,Emily,Bridges,52,03710,$5624.71
2972,Travis,Cohen,19,69806,$4543.92
2973,Lee,Shaw,53,51380,$4984.62
2974,Eric,Reed,34,77059,$2005.00
2975,Christina,Simmons,61,14575,$6068.16
2976,Lloyd,Lambert,36,44320,$4717.65
2977,Gussie,Hamilton,50,59189,$8868.03
2978,Winifred,Bridges,45,28289,$6668.30
2979,Ronald,Logan,42,02661,$8291.78
2980,Jackson,Martinez,45,76214,$2513.14
2981,Leroy,Owen,56,31910,$7783.60
2982,Lelia,Luna,59,27499,$586.00
2983,Rose,Bowman,22,35524,$3517.19
2984,Charlotte,Harrington,27,20418,$1372.69
2985,Terry,Coleman,37,59814,$6984.05
2986,Arthur,Aguilar,31,19828,$3246.52
2987,Lloyd,Patterson,50,80186,$3276.23
2988,Louis,Knight,46,69529,$3774.49
2989,Agnes,Lynch,62,68975,$5503.64
2990,Raymond,Silva,50,35493,$4142.29
2991,Kathryn,Gibbs,29,76516,$9171.66
2992,Lena,Daniel,19,41033,$9316.05
2993,Glenn,Black,41,70816,$6607.92
2994,Martha,Harris,52,37087,$7806.34
2995,Duane,Rios,41,33428,$5621.02
2996,Susan,Tyler,57,48019,$296.12
2997,Johanna,Allen,54,90339,$6998.82
2998,Alfred,Blair,35,87611,$1970.70
2999,Eugene,Griffith,52,16253,$4601.85
3000,Jean,Todd,60,99889,$8921.58
3001,Austin,Zimmerman,34,65857,$1214.89
3002,Rose,Hudson,31,78986,$466.82
3003,Barbara,Black,32,74479,$8839.64
3004,Nicholas,Hawkins,65,57758,$328.51
3005,Jeffery,Gonzales,53,78457,$134.45
3006,David,Glover,21,93998,$1668.33
3007,Luke,Manning,53,21201,$4545.91
3008,Callie,Sullivan,51,10735,$2660.29
3009,Theodore,Schmidt,32,83102,$9751.53
3010,Ruby,Lucas,35,15240,$9839.75
3011,Allen,Wade,44,65834,$9598.49
3012,Mathilda,Page,21,62486,$8071.12
3013,Herman,Wise,31,30329,$7395.78
3014,Ella,Morales,28,50587,$9235.01
3015,Emily,Perez,60,46882,$5989.65
3016,Scott,Floyd,34,67960,$6394.42
3017,Sally,McKinney,35,75813,$2259.55
3018,Mario,Wilson,35,84227,$6038.20
3019,Brandon,Morris,52,34070,$8720.96
3020,Lura,Lee,45,36426,$3170.63
3021,Rodney,Crawford,60,21249,$8823.50
3022,Louise,McDaniel,36,79353,$3431.19
3023,Minerva,Carr,31,53546,$3782.13
3024,Addie,Phillips,21,83726,$8638.14
3025,Adelaide,Lynch,33,96600,$936.73
3026,Carolyn,Lee,36,94424,$3076.65
3027,Grace,Sims,46,02725,$1254.81
3028,Hunter,McCormick,23,39497,$1948.26
3029,Ollie,Rodriguez,60,92686,$3788.18
3030,Landon,Guzman,56,97178,$7464.72
3031,Cory,Barnett,50,17449,$2490.26
3032,Hannah,Collier,23,52384,$7893.39
3033,Jack,Cortez,21,90676,$8656.12
3034,Mathilda,King,54,19487,$859.76
3035,Bradley,Haynes,26,89698,$3854.71
3036,Christina,Burke,52,21099,$7619.31
3037,Lora,Lucas,22,34083,$8263.57
3038,Eric,Weaver,40,96878,$8164.45
3039,Beatrice,Bates,31,62329,$1433.94
3040,Phillip,Bass,25,20336,$4751.20
3041,Anthony,Brock,27,10807,$6176.24
3042,George,Hamilton,38,06334,$5688.14
3043,Callie,Bowman,47,95916,$7031.16
3044,Olga,Barnett,32,59626,$650.22
3045,Etta,Greene,20,76938,$8239.21
3046,Max,Cannon,34,00669,$9027.81
3047,Chris,Herrera,33,02747,$7226.01
3048,Jeremy,Ray,30,20158,$1693.88
3049,Christina,Garrett,46,01108,$8207.75
3050,Angel,Nguyen,49,35797,$6975.34
3051,Myra,Keller,60,38028,$3894.90
3052,Randall,Ross,44,45534,$8799.63
3053,Noah,Henry,33,39722,$4567.75
3054,Mattie,Matthews,21,64475,$105.03
3055,Chester,Beck,45,27877,$4587.86
3056,Cecilia,Bowen,29,88004,$3258.04
3057,Kathryn,Gill,48,01418,$5508.18
3058,Mary,Tate,31,19757,$7230.73
3059,Nettie,Torres,32,05091,$2760.64
3060,Jason,Terry,30,45109,$8284.64
3061,Jeremiah,Lawrence,31,62040,$8119.99
3062,Lula,Stone,50,99984,$8993.53
3063,Paul,Harmon,42,04315,$3255.34
3064,Dora,Harris,39,29880,$8903.79
3065,Cynthia,Rodriguez,34,96607,$8235.00
3066,Mitchell,Rios,21,41328,$5454.58
3067,Brent,Hampton,58,88829,$1095.89
3068,Loretta,Watson,45,87423,$2556.42
3069,Ellen,Bradley,32,37529,$4385.66
3070,Landon,Wolfe,24,57462,$7684.38
3071,Mike,Santiago,41,86469,$5692.36
3072,Brian,Steele,29,07719,$9765.39
3073,Andre,Newton,26,44484,$8634.94
3074,Marc,Elliott,61,33122,$1205.13
3075,Mittie,McKenzie,29,32544,$451.21
3076,Lelia,Singleton,24,13421,$5331.76
3077,Bertha,Potter,23,94975,$2923.99
3078,Carrie,Harrison,33,06297,$5671.71
3079,Gary,Buchanan,38,70539,$3009.33
3080,Leonard,Lloyd,36,79486,$902.83
3081,Jim,Waters,21,52604,$3473.76
3082,Alta,Reese,58,82152,$989.03
3083,Edward,Greene,57,12779,$2029.13
3084,Thomas,Norman,53,29440,$830.40
3085,Max,McBride,51,94745,$459.90
3086,Viola,Ellis,24,08999,$8991.03
3087,Jessie,Hunt,49,97961,$3643.20
3088,Austin,Perez,35,66973,$4949.21
3089,Victor,Harvey,59,51106,$3430.36
3090,Marian,Ortiz,24,48808,$7981.26
3091,Virginia,Hammond,63,39031,$8562.29
3092,Donald,Klein,31,38282,$2783.14
3093,Augusta,Murphy,44,17954,$576.80
3094,Mathilda,Jacobs,32,50843,$5818.29
3095,Dale,Sullivan,40,48494,$860.54
3096,Emily,Cannon,43,31125,$8397.16
3097,Garrett,Estrada,35,29401,$616.34
3098,Elnora,Santos,55,47354,$8982.24
3099,Brett,Alexander,26,66603,$135.69
3100,Willie,Bryant,63,59358,$8671.20
3101,Billy,Parker,26,89795,$148.21
3102,Lydia,Shelton,46,10302,$5094.33
3103,Cole,Lowe,23,71473,$8201.57
3104,Ida,White,30,84902,$7841.88
3105,Pauline,Fernandez,52,14533,$1127.17
3106,Maurice,Cannon,54,52545,$279.29
3107,Leonard,Gray,42,63076,$5517.02
3108,Lillian,Dixon,58,42007,$152.52
3109,Dennis,Fox,56,00961,$2963.27
3110,Lily,Hopkins,22,98312,$4585.38
3111,Bernice,Casey,47,15649,$7362.21
3112,Elnora,Valdez,36,38698,$2493.71
3113,Carrie,Gardner,53,04344,$8078.59
3114,Bernard,Ramsey,22,88925,$745.52
3115,Ola,Roberson,60,35610,$6435.72
3116,Francis,Baldwin,30,02456,$2471.67
3117,Lillian,Peters,26,83501,$1344.31
3118,William,Maxwell,62,98884,$9492.44
3119,Alma,Hart,48,73932,$7669.83
3120,Lawrence,Hawkins,59,20536,$7974.99
3121,Fannie,Lynch,50,01755,$434.32
3122,Eugenia,Copeland,30,70535,$6169.10
3123,Clarence,Bryant,20,50844,$8895.79
3124,Kyle,Bowman,57,44851,$8501.86
3125,Helena,Singleton,28,55648,$9494.96
3126,Eugene,Pearson,19,55167,$3428.82
3127,Adam,Collier,62,68133,$5117.28
3128,Luis,Allison,23,22518,$7795.44
3129,Polly,Carpenter,59,26794,$1253.24
3130,Nancy,Fletcher,49,30638,$5036.08
3131,Lida,Blake,44,63043,$8912.82
3132,Josephine,Barnes,52,25150,$9226.13
3133,Ian,McDonald,61,49606,$2599.74
3134,Sylvia,King,46,59992,$8028.33
3135,Mina,Clarke,40,65647,$1090.06
3136,Larry,French,55,15165,$6868.83
3137,Brent,Flores,53,09502,$8158.05
3138,Vincent,Harrington,60,34467,$6069.29
3139,Ruby,Ball,50,56422,$2616.13
3140,Alberta,Schneider,52,00806,$8480.57
3141,Dorothy,Brewer,53,98016,$6414.36
3142,Myrtie,Fernandez,25,81367,$4329.54
3143,Julian,Pittman,63,39450,$2855.16
3144,Dennis,Hayes,24,25695,$9424.92
3145,Charles,Morrison,65,74834,$2026.63
3146,Isaiah,Holt,60,40407,$6109.88
3147,Frederick,Owen,21,43106,$1980.91
3148,Luella,Curry,64,97597,$6245.92
3149,Katharine,Wilkins,39,09810,$1505.23
3150,Rosa,Butler,62,21511,$3002.64
3151,Frederick,Wagner,63,49225,$6400.40
3152,Tommy,Griffith,29,93890,$6608.94
3153,Allen,Moore,32,60764,$7419.78
3154,Zachary,Fitzgerald,40,14730,$3547.62
3155,Clayton,King,37,79458,$7609.57
3156,Evan,Parks,20,19934,$8149.11
3157,Lou,Knight,48,32962,$8525.86
3158,Owen,Black,29,45133,$4023.11
3159,Connor,Silva,55,05633,$6020.14
3160,Isaac,Underwood,24,24866,$5740.02
3161,Craig,Douglas,48,46612,$2999.68
3162,Raymond,Griffin,25,22089,$9275.02
3163,Dean,Valdez,59,59145,$8368.49
3164,Brent,Perkins,35,38922,$5571.83
3165,Jeremy,Barrett,24,52671,$9495.02
3166,Antonio,Soto,31,95698,$879.09
3167,Matilda,Holloway,27,14750,$8840.57
3168,Lizzie,Chambers,30,07671,$3248.69
3169,Jon,Steele,35,35487,$6892.37
3170,Jon,Davidson,46,17085,$7698.42
3171,Tillie,Porter,24,10703,$4575.61
3172,Eric,Peterson,29,44556,$4983.63
3173,Barry,Day,29,55580,$2651.47
3174,Lester,Curtis,27,17222,$1787.63
3175,Amy,Marshall,53,02271,$7604.32
3176,Troy,Freeman,29,84604,$8671.29
3177,Stanley,Bowers,22,85422,$8500.88
3178,Teresa,Francis,64,46706,$492.65
3179,Randy,McCoy,32,04813,$9962.14
3180,Owen,Moore,39,04119,$136.72
3181,Nancy,Moreno,52,87700,$7005.88
3182,Susan,Simmons,63,94100,$3601.97
3183,Jorge,Nguyen,65,50378,$6819.34
3184,Estella,Myers,38,48924,$826.13
3185,Rosa,Colon,46,44888,$2586.52
3186,Barbara,Reynolds,51,00829,$9481.08
3187,Helen,Rodriguez,51,10327,$1359.09
3188,Sophia,Gray,46,86394,$4407.93
3189,Nellie,Carroll,59,33550,$5021.48
3190,Warren,Malone,20,93425,$2549.81
3191,Randy,Anderson,58,26138,$739.48
3192,Rosetta,Clarke,47,20070,$6994.11
3193,Lina,Adams,51,52702,$5806.79
3194,Connor,Peters,29,45226,$3002.59
3195,Dorothy,Hammond,39,44996,$9837.71
3196,Jane,Mitchell,33,30427,$3515.39
3197,Chase,Wade,48,68677,$584.95
3198,Angel,Green,46,49174,$6818.80
3199,Jose,Nichols,65,24904,$6759.24
3200,Helena,Moran,35,18730,$9362.10
3201,Vincent,Herrera,41,98414,$7993.20
3202,Gregory,Brooks,46,36646,$3587.55
3203,Maurice,Newman,50,96977,$7395.92
3204,Harvey,Briggs,63,14213,$6070.08
3205,Theodore,Fields,46,44844,$2591.87
3206,Elizabeth,Beck,56,16887,$4678.46
3207,Johanna,Doyle,40,04561,$704.54
3208,Jonathan,Horton,57,47826,$1330.39
3209,Ellen,Holloway,40,90798,$7421.26
3210,Craig,Payne,54,09590,$964.63
3211,Margaret,Long,39,73940,$6665.51
3212,Iva,Hoffman,24,62010,$5726.52
3213,Ina,Figueroa,49,16744,$5335.19
3214,Emma,Williamson,57,80538,$1983.12
3215,Frederick,Campbell,20,73610,$5918.68
3216,Cameron,Ramos,34,98593,$9237.58
3217,Sallie,Gutierrez,56,14243,$7866.56
3218,Myrtle,Wade,65,28622,$4946.41
3219,Irene,Castro,37,35010,$4336.46
3220,Nancy,Higgins,26,18439,$2807.50
3221,Lida,Nichols,37,18667,$2990.50
3222,Lora,Ruiz,48,58509,$2584.68
3223,Leonard,Moreno,61,24895,$9584.74
3224,Willie,Spencer,43,57714,$7499.07
3225,Maurice,Mullins,42,04332,$237.31
3226,Alta,Steele,31,02966,$1193.82
3227,Kevin,Hampton,65,55883,$1302.04
3228,Pauline,Figueroa,30,96929,$2616.84
3229,Patrick,Potter,39,71617,$7010.30
3230,Stanley,Greer,47,83797,$3742.15
3231,Rose,Foster,60,23861,$9912.38
